,Member,Party Name,Constituency
40,"Bairwa,Shri Khiladi Lal",INC,Karauli-Dholpur -SC (Rajasthan )
41,"Bais,Shri Ramesh",BJP,Raipur (Chhattisgarh )
42,"Baite,Shri Thangso",INC,Outer Manipur -ST (Manipur )
43,"Baitha,Shri Kameshwar",JMM,Palamu -SC (Jharkhand )
44,"Bajwa,Sardar Partap Singh",INC,Gurdaspur (Punjab )
45,"Bakshi,Shri Subrata",AITC,Kolkata Dakshin (West Bengal )
46,"Bali Ram,Dr.",BSP,Lalganj -SC (Uttar Pradesh )
47,"Balmiki,Shri Kamlesh",SP,Bulandshahr -SC (Uttar Pradesh )
48,"Bandyopadhyay,Shri Sudip",AITC,Kolkata Uttar (West Bengal )
49,"Banerjee,Shri Prasun",AITC,Howrah (West Bengal )
50,"Banerjee,Kum. Mamata",AITC,Kolkata Dakshin (West Bengal )
51,"Banerjee,Shri Kalyan",AITC,Serampore (West Bengal )
52,"Banerjee,Shri Ambica",AITC,Howrah (West Bengal )
53,"Bansal,Shri Pawan Kumar",INC,Chandigarh (Chandigarh )
54,"Barq,Shri Shafiqur Rahman",BSP,Sambhal (Uttar Pradesh )
55,"Basavaraj,Shri Gangasandra Siddappa",BJP,Tumkur (Karnataka )
56,"Basheer,Shri E. T. Mohammed",IUML,Ponnani (Kerala )
57,"Baske,Dr. Pulin Bihari",CPI(M),Jhargram -ST (West Bengal )
58,"Bauri,Smt. Susmita",CPI(M),Bishnupur -SC (West Bengal )
59,"Bavaliya,Shri Kunwarjibhai Mohanbhai",INC,Rajkot (Gujarat )
60,"Beg,(Dr.) Mirza Mehboob",J&KNC,Anantnag (Jammu and Kashmir )
61,"Besra,Shri Devidhan",BJP,Rajmahal -ST (Jharkhand )
62,"Bhadana,Shri Avtar Singh",INC,Faridabad (Haryana )
63,"Bhagat,Shri Sudarshan",BJP,Lohardaga -ST (Jharkhand )
64,"Bhagora,Shri Tarachand",INC,Banswara -ST (Rajasthan )
65,"Bhajan Lal,Shri",HJC,Hisar (Haryana )
66,"Bhavana Gawali (Patil), Ms.",SS,Yavatmal-Washim (Maharashtra )
67,"Bhoi,Shri Sanjay",INC,Bargarh (Odisha )
68,"Bhonsle,Shri Udayanraje Pratapsing",NCP,Satara (Maharashtra )
69,"Bhujbal,Shri Sameer Magan",NCP,Nashik (Maharashtra )
70,"Bhuria,Shri Kantilal",INC,Ratlam -ST (Madhya Pradesh )
71,"Biju,Dr. Parayamparambil Kuttappan",CPI(M),Alathur -SC (Kerala )
72,"Bishnoi,Shri Kuldeep",HJC,Hisar (Haryana )
73,"Biswal,Shri Hemanand",INC,Sundargarh -ST (Odisha )
74,"Botcha ,Dr. (Smt.) Jhansi Lakshmi",INC,Vizianagaram (Andhra Pradesh )
75,"Bundela,Shri Jeetendra Singh",BJP,Khajuraho (Madhya Pradesh )
76,"Bwiswmuthiary,Shri Sansuma Khunggur",BPF,Kokrajhar -ST (Assam )
77,"Chacko,Shri P.C.",INC,Thrissur (Kerala )
78,"Chakravarty,Smt. Bijoya",BJP,Gauhati (Assam )
79,"Chang,Shri Chongshen Mongkosungkum",NPF,Nagaland (Nagaland )
80,"Chaudhary,Dr. Tushar Amarsinh",INC,Bardoli -ST (Gujarat )
81,"Chaudhary,Shri Haribhai Parthibhai",BJP,Banaskantha (Gujarat )
82,"Chaudhary,Shri Jayant",RLD,Mathura (Uttar Pradesh )
83,"Chaudhary,Shri Arvind Kumar",BSP,Basti (Uttar Pradesh )
84,"Chauhan,Shri Dara Singh",BSP,Ghosi (Uttar Pradesh )
85,"Chauhan,Smt. Raj Kumari",BSP,Aligarh (Uttar Pradesh )
86,"Chauhan,Shri Prabhatsinh Pratapsinh",BJP,Panchmahal (Gujarat )
87,"Chauhan,Shri Sanjay Singh",RLD,Bijnor (Uttar Pradesh )
88,"Chauhan,Dr. Mahendrasinh Pruthvisinh",BJP,Sabarkantha (Gujarat )
89,"Chavan,Shri Harishchandra Deoram",BJP,Dindori -ST (Maharashtra )
90,"Chidambaram,Shri Palaniappan",INC,Sivaganga (Tamil Nadu )
91,"Chinta Mohan,Dr.",INC,Tirupati -SC (Andhra Pradesh )
92,"Chitthan,Shri N.S.V.",INC,Dindigul (Tamil Nadu )
93,"Choudhary,Shri Harish",INC,Barmer (Rajasthan )
94,"Choudhary,Shri Nikhil Kumar",BJP,Katihar (Bihar )
95,"Choudhary,Shri Bhudeo",JD(U),Jamui -SC (Bihar )
96,"Choudhry,Smt. Shruti",INC,Bhiwani-Mahendragarh (Haryana )
97,"Choudhury,Shri Abu Hasem Khan",INC,Maldaha Dakshin (West Bengal )
98,"Chowdhary,Smt. Santosh",INC,Hoshiarpur -SC (Punjab )
99,"Chowdhury,Shri Adhir Ranjan",INC,Baharampur (West Bengal )
100,"Chowdhury,Shri Bansa Gopal",CPI(M),Asansol (West Bengal )
101,"Danve,Shri Raosaheb Dadarao",BJP,Jalna (Maharashtra )
102,"Das,Shri Bhakta Charan",INC,Kalahandi (Odisha )
103,"Das,Shri Khagen",CPI(M),Tripura West (Tripura )
104,"Das,Shri Ram Sundar",JD(U),Hajipur -SC (Bihar )
105,"Dasgupta,Shri Gurudas",CPI,Ghatal (West Bengal )
106,"Dasmunsi,Smt. Deepa",INC,Raiganj (West Bengal )
107,"Dastidar,Dr. (Smt.) Kakoli Ghosh",AITC,Barasat (West Bengal )
108,"De(Nag),Dr. (Smt.) Ratna",AITC,Hooghly (West Bengal )
109,"Deka,Shri Ramen",BJP,Mangaldoi (Assam )
110,"Deo,Shri V. Kishore Chandra",INC,Araku -ST (Andhra Pradesh )
111,"Deora,Shri Milind Murli",INC,Mumbai-South (Maharashtra )
112,"Deshmukh,Shri K. D.",BJP,Balaghat (Madhya Pradesh )
113,"Devegowda,Shri H.D.",JD(S),Hassan (Karnataka )
114,"Devi,Smt. Ashwamedh",JD(U),Ujiarpur (Bihar )
115,"Devi,Smt. Rama",BJP,Sheohar (Bihar )
116,"Dhanapalan,Shri K. P.",INC,Chalakudy (Kerala )
117,"Dhotre,Shri Sanjay Shamrao",BJP,Akola (Maharashtra )
118,"Dhruvanarayana,Shri R.",INC,Chamrajanagar -SC (Karnataka )
119,"Dhurve,Smt. Jyoti",BJP,Betul -ST (Madhya Pradesh )
120,"Dias,Dr. Charles",INC,Nominated Anglo-Indian (Kerala )
121,"Dikshit,Shri Sandeep",INC,East Delhi (NCT of Delhi )
122,"Dome,Dr. Ram Chandra",CPI(M),Bolpur -SC (West Bengal )
123,"Dubey,Dr. Nishikant",BJP,Godda (Jharkhand )
124,"Dudhgaonkar,Shri Ganeshrao Nagorao",SS,Parbhani (Maharashtra )
125,"Dutt,Smt. Priya Sunil",INC,Mumbai-North-Central (Maharashtra )
126,"Elangovan,Shri T.K.S.",DMK,Chennai North (Tamil Nadu )
127,"Engti,Shri Biren Singh",INC,Autonomous District -ST (Assam )
128,"Ering,Shri Ninong",INC,Arunachal East (Arunachal Pradesh )
129,"Gaddigoudar,Shri Parvatagouda Chandanagouda",BJP,Bagalkot (Karnataka )
130,"Gadhvi ,Shri Mukesh Bhairavdanji",INC,Banaskantha (Gujarat )
131,"Gaikwad,Shri Eknath Mahadeo",INC,Mumbai-South-Central (Maharashtra )
132,"Gandhi,Shri Dilip Kumar Mansukhlal",BJP,Ahmednagar (Maharashtra )
133,"Gandhi,Shri Feroze Varun",BJP,Pilibhit (Uttar Pradesh )
134,"Gandhi,Shri Rahul",INC,Amethi (Uttar Pradesh )
135,"Gandhi,Smt. Sonia",INC,Rae Bareli (Uttar Pradesh )
136,"Gandhi,Smt. Maneka Sanjay",BJP,Aonla (Uttar Pradesh )
137,"Gandhiselvan,Shri S.",DMK,Namakkal (Tamil Nadu )
138,"Ganeshamurthi,Shri A.",MDMK,Erode (Tamil Nadu )
139,"Gavit,Shri Manikrao Hodlya",INC,Nandurbar -ST (Maharashtra )
140,"Geete,Shri Anant Gangaram",SS,Raigad (Maharashtra )
141,"Ghatowar,Shri Paban Singh",INC,Dibrugarh (Assam )
142,"Ghubaya,Shri Sher Singh",SAD,Ferozpur (Punjab )
143,"Gogoi,Shri Dip",INC,Kaliabor (Assam )
144,"Gohain,Shri Rajen",BJP,Nawgong (Assam )
145,"Gowda,Shri Chandre D.B.",BJP,Bangalore North (Karnataka )
146,"Gowda,Shri Devaragunda Venkappa Sadananda",BJP,Udupi Chikmagalur (Karnataka )
147,"Guddu,Shri Prem Chand",INC,Ujjain -SC (Madhya Pradesh )
148,"Gulshan,Smt. Paramjit Kaur",SAD,Faridkot -SC (Punjab )
149,"Gutha,Shri Sukender Reddy",INC,Nalgonda (Andhra Pradesh )
150,"Haldar,Dr. Sucharu Ranjan",AITC,Ranaghat -SC (West Bengal )
151,"Handique,Shri Bijoy Krishna",INC,Jorhat (Assam )
152,"Haque,Prof. Sk. Saidul",CPI(M),Bardhaman-Durgapur (West Bengal )
153,"Hari,Shri Sabbam",INC,Anakapalli (Andhra Pradesh )
154,"Harsha Kumar,Shri G.V.",INC,Amalapuram -SC (Andhra Pradesh )
155,"Hasan,Begum Tabassum",BSP,Kairana (Uttar Pradesh )
156,"Hassan,Dr. Monazir",JD(U),Begusarai (Bihar )
157,"Hazari,Shri Maheshwar",JD(U),Samastipur -SC (Bihar )
158,"Hegde,Shri Anantkumar",BJP,Uttara Kannada (Karnataka )
159,"Hegde,Shri Jayaprakash Korgi",INC,Udupi Chikmagalur (Karnataka )
160,"Helen, Smt. Davidson J.",DMK,Kanniyakumari (Tamil Nadu )
161,"Hooda,Shri Deepender Singh",INC,Rohtak (Haryana )
162,"Hossain,Shri Abdul Mannan",INC,Murshidabad (West Bengal )
163,"Hussain,Shri Syed Shahnawaz",BJP,Bhagalpur (Bihar )
164,"Hussain,Shri Ismail",INC,Barpeta (Assam )
165,"Islam,Shri Sk. Nurul",AITC,Basirhat (West Bengal )
166,"Jadhav,Shri Prataprao",SS,Buldhana (Maharashtra )
167,"Jadhav ,Shri Baliram Sukur",BVA,Palghar -ST (Maharashtra )
168,"Jagannath,Dr. M.",INC,Nagarkurnool -SC (Andhra Pradesh )
169,"Jagathrakshakan,Shri S.",DMK,Arakkonam (Tamil Nadu )
170,"Jahan,Smt. Kaisar",BSP,Sitapur (Uttar Pradesh )
171,"Jain Aditya ,Shri Pradeep Kumar",INC,Jhansi (Uttar Pradesh )
172,"Jaiswal,Shri Sriprakash",INC,Kanpur (Uttar Pradesh )
173,"Jaiswal,Shri Gorakh Prasad",BSP,Deoria (Uttar Pradesh )
174,"Jaiswal,Dr. Sanjay",BJP,Paschim Champaran (Bihar )
175,"Jakhar,Shri Badri Ram",INC,Pali (Rajasthan )
176,"Jardosh,Smt. Darshana Vikram",BJP,Surat (Gujarat )
177,"Jat,Smt. Poonam Veljibhai",BJP,Kachchh -SC (Gujarat )
178,"Jatua,Shri Choudhury Mohan",AITC,Mathurapur -SC (West Bengal )
179,"Jawale,Shri Haribhau Madhav",BJP,Raver (Maharashtra )
180,"Jena,Shri Srikant Kumar",INC,Balasore (Odisha )
181,"Jena,Shri Mohan",BJD,Jajpur -SC (Odisha )
182,"Jeyadurai,Shri S. R.",DMK,Thoothukkudi (Tamil Nadu )
183,"Jigajinagi,Shri Ramesh Chandappa",BJP,Bijapur -SC (Karnataka )
184,"Jindal,Shri Naveen",INC,Kurukshetra (Haryana )
185,"Joshi,Shri Kailash",BJP,Bhopal (Madhya Pradesh )
186,"Joshi,Shri Pralhad Venkatesh",BJP,Dharwad (Karnataka )
187,"Joshi,Dr. Murli Manohar",BJP,Varanasi (Uttar Pradesh )
188,"Joshi,Dr. Mahesh",INC,Jaipur (Rajasthan )
189,"Joshi,Dr. C. P.",INC,Bhilwara (Rajasthan )
190,"Judeo,Shri Dilip Singh",BJP,Bilaspur (Chhattisgarh )
191,"Kachhadiya,Shri Naranbhai Bhikhabhai",BJP,Amreli (Gujarat )
192,"Kalmadi,Shri Suresh",INC,Pune (Maharashtra )
193,"Kamal Nath,Shri",INC,Chhindwara (Madhya Pradesh )
194,"Kamat,Shri Gurudas",INC,Mumbai-North-West (Maharashtra )
195,"Kanumuri,Shri Bapi Raju",INC,Narsapuram (Andhra Pradesh )
196,"Karunakaran,Shri P.",CPI(M),Kasaragod (Kerala )
197,"Karwariya,Shri Kapil Muni",BSP,Phulpur (Uttar Pradesh )
198,"Kashyap,Shri Dinesh",BJP,Bastar -ST (Chhattisgarh )
199,"Kashyap,Shri Virender",BJP,Shimla -SC (Himachal Pradesh )
200,"Kashyap,Shri Baliram",Ind.,Bastar -ST (Chhattisgarh )
201,"Kaswan,Shri Ram Singh",BJP,Churu (Rajasthan )
202,"Kataria,Shri Lalchand",INC,Jaipur Rural (Rajasthan )
203,"Kateel,Shri Nalin Kumar",BJP,Dakshina Kannada (Karnataka )
204,"Katheria,Shri Premdas",SP,Etawah -SC (Uttar Pradesh )
205,"Katheria,Prof. (Dr.) Ram Shankar",BJP,Agra -SC (Uttar Pradesh )
206,"Katoch,Smt. Chandresh Kumari",INC,Jodhpur (Rajasthan )
207,"Katti,Shri Ramesh Vishwanath",BJP,Chikkodi (Karnataka )
208,"Kaur,Smt. Preneet",INC,Patiala (Punjab )
209,"Kaypee,Shri Mohinder Singh",INC,Jalandhar -SC (Punjab )
210,"Khaire,Shri Chandrakant Bhaurao",SS,Aurangabad (Maharashtra )
211,"Khan,Shri Hassan",Ind.,Ladakh (Jammu and Kashmir )
212,"Khandela,Shri Mahadeo Singh",INC,Sikar (Rajasthan )
213,"Kharge,Shri Mallikarjun",INC,Gulbarga -SC (Karnataka )
214,"Khatri,Dr. Nirmal",INC,Faizabad (Uttar Pradesh )
215,"Khurshid,Shri Salman",INC,Farrukhabad (Uttar Pradesh )
216,"Killi,Dr. (Smt.) Kruparani",INC,Srikakulam (Andhra Pradesh )
217,"Kishor,Commando Kamal",INC,Bahraich -SC (Uttar Pradesh )
218,"Kodikunnil,Shri Suresh",INC,Mavelikkara -SC (Kerala )
219,"Kora,Shri Madhu",Ind.,Singhbhum -ST (Jharkhand )
220,"Kowase,Shri Marotrao Sainuji",INC,Gadchiroli-Chimur -ST (Maharashtra )
221,"Krishnasswamy,Shri M.",INC,Arani (Tamil Nadu )
222,"Kumar,Smt. Meira",INC,Sasaram -SC (Bihar )
223,"Kumar,Shri Ramesh",INC,South Delhi (NCT of Delhi )
224,"Kumar,Shri P.",AIADMK,Tiruchirappalli (Tamil Nadu )
225,"Kumar,Dr. Virendra",BJP,Tikamgarh -SC (Madhya Pradesh )
226,"Kumar,Dr. (Shri) Ajay",JVM (P),Jamshedpur (Jharkhand )
227,"Kumar,Shri Kaushalendra",JD(U),Nalanda (Bihar )
228,"Kumar,Shri Vishwa Mohan",JD(U),Supaul (Bihar )
229,"Kumar,Shri Shailendra",SP,Kaushambi -SC (Uttar Pradesh )
230,"Kumaraswamy,Shri H.D.",JD(S),Bangalore Rural (Karnataka )
231,"Kurup,Shri N. Peethambara",INC,Kollam (Kerala )
232,"Lagadapati,Shri Rajagopal",INC,Vijayawada (Andhra Pradesh )
233,"Laguri,Shri Yashbant Narayan Singh",BJD,Keonjhar -ST (Odisha )
234,"Lal,Shri Pakauri",SP,Robertsganj -SC (Uttar Pradesh )
235,"Lalu Prasad,Shri",RJD,Saran (Bihar )
236,"Libra,Shri Sukhdev Singh",INC,Fatehgarh Sahib -SC (Punjab )
237,"Lingam,Shri P.",CPI,Tenkasi -SC (Tamil Nadu )
238,"Lodhi,Shri Shivraj Singh",BJP,Damoh (Madhya Pradesh )
239,"Maadam,Shri Vikrambhai Arjanbhai",INC,Jamnagar (Gujarat )
240,"Mahant,Dr. Charan Das",INC,Korba (Chhattisgarh )
241,"Maharaj,Shri Satpal",INC,Garhwal (Uttarakhand )
242,"Mahato,Shri Narahari",AIFB,Purulia (West Bengal )
243,"Mahtab,Shri Bhartruhari",BJD,Cuttack (Odisha )
244,"Mahto,Shri Baidyanath Prasad",JD(U),Valmiki Nagar (Bihar )
245,"Majhi,Shri Pradeep",INC,Nabarangpur -ST (Odisha )
246,"Majumdar,Shri Prasanta Kumar",RSP,Balurghat (West Bengal )
247,"Maken,Shri Ajay",INC,New Delhi (NCT of Delhi )
248,"Malik,Shri Jitender Singh",INC,Sonipat (Haryana )
249,"Malik,Shri Sakti Mohan",CPI(M),Arambagh -SC (West Bengal )
250,"Mandal,Shri Mangani Lal",JD(U),Jhanjharpur (Bihar )
251,"Mandal,Dr. Tarun",Ind.,Jaynagar -SC (West Bengal )
252,"Mandlik,Shri Sadashivrao Dadoba",Ind.,Kolhapur (Maharashtra )
253,"Mani,Shri Jose K.",KC(M),Kottayam (Kerala )
254,"Manian,Shri O. S.",AIADMK,Mayiladuthurai (Tamil Nadu )
255,"Manjhi,Shri Hari",BJP,Gaya -SC (Bihar )
256,"Maran,Thiru Dayanidhi",DMK,Chennai Central (Tamil Nadu )
257,"Marandi,Shri Babu Lal",JVM (P),Kodarma (Jharkhand )
258,"Masram,Shri Basori Singh",INC,Mandla -ST (Madhya Pradesh )
259,"Mcleod,Smt. Ingrid",INC,Nominated Anglo-Indian (Chhattisgarh )
260,"Meena,Shri Namo Narain",INC,Tonk-Sawai Madhopur (Rajasthan )
261,"Meena,Dr. Kirodilal",Ind.,Dausa -ST (Rajasthan )
262,"Meena,Shri Raghuvir Singh",INC,Udaipur -ST (Rajasthan )
263,"Meghe,Shri Datta Raghobaji",INC,Wardha (Maharashtra )
264,"Meghwal,Shri Bharat Ram",INC,Ganganagar -SC (Rajasthan )
265,"Meghwal,Shri Arjun Ram",BJP,Bikaner -SC (Rajasthan )
266,"Meinya,Dr. Thokchom",INC,Inner Manipur (Manipur )
267,"Mirdha,Dr. (Smt.) Jyoti",INC,Nagaur (Rajasthan )
268,"Mishra,Shri Govind Prasad",BJP,Sidhi (Madhya Pradesh )
269,"Mishra,Shri Mahabal",INC,West Delhi (NCT of Delhi )
270,"Misra,Shri Pinaki",BJD,Puri (Odisha )
271,"Mithlesh Kumar,Shri",SP,Shahjahanpur -SC (Uttar Pradesh )
272,"Mitra,Shri Somendra Nath",AITC,Diamond Harbour (West Bengal )
273,"Mohammad,Shri Asrarul Haque",INC,Kishanganj (Bihar )
274,"Mohan,Shri P. C.",BJP,Bangalore Central (Karnataka )
275,"Mohapatra,Shri Sidhant",BJD,Berhampur (Odisha )
276,"Moily,Dr. M. Veerappa",INC,Chikkballapur (Karnataka )
277,"Mukherjee,Shri Pranab",INC,Jangipur (West Bengal )
278,"Mukherjee,Dr. Abhijit",INC,Jangipur (West Bengal )
279,"Mullappally,Shri Ramachandran",INC,Vadakara (Kerala )
280,"Munda,Shri Kariya",BJP,Khunti -ST (Jharkhand )
281,"Munda,Shri Arjun",BJP,Jamshedpur (Jharkhand )
282,"Munde ,Shri Gopinath Pandurang",BJP,Beed (Maharashtra )
283,"Muniyappa,Dr. K.H.",INC,Kolar -SC (Karnataka )
284,"Muttemwar,Shri Vilas Baburao",INC,Nagpur (Maharashtra )
285,"Nagar,Shri Surendra Singh",BSP,Gautam Buddha Nagar (Uttar Pradesh )
286,"Nagpal,Shri Devendra",RLD,Amroha (Uttar Pradesh )
287,"Nahata,Smt. P. Jaya Prada",SP,Rampur (Uttar Pradesh )
288,"Naik,Dr. Sanjeev Ganesh",NCP,Thane (Maharashtra )
289,"Naik,Shri Porika Balram",INC,Mahabubabad -ST (Andhra Pradesh )
290,"Naik,Shri Shripad Yesso",BJP,North Goa (Goa )
291,"Namdhari,Shri Inder Singh",Ind.,Chatra (Jharkhand )
292,"Napoleon,Shri D.",DMK,Perambalur (Tamil Nadu )
293,"Naqvi,Shri Zafar Ali",INC,Kheri (Uttar Pradesh )
294,"Narah,Smt. Ranee",INC,Lakhimpur (Assam )
295,"Narayanasamy,Shri V.",INC,Puducherry (Puducherry )
296,"Naskar,Shri Gobinda Chandra",AITC,Bangaon -SC (West Bengal )
297,"Natarajan,Shri P.R.",CPI(M),Coimbatore (Tamil Nadu )
298,"Natrajan,Km. Meenakshi",INC,Mandsour (Madhya Pradesh )
299,"Nimmala,Shri Kristappa",TDP,Hindupur (Andhra Pradesh )
300,"Nirupam,Shri Sanjay",INC,Mumbai-North (Maharashtra )
301,"Nishad,Capt.(Retd.) Jainarain Prasad",JD(U),Muzaffarpur (Bihar )
302,"Noor,Smt. Mausam",INC,Maldaha Uttar (West Bengal )
303,"Ola,Shri Sis Ram",INC,Jhunjhunu (Rajasthan )
304,"Owaisi,Shri Asaduddin",AIMIM,Hyderabad (Andhra Pradesh )
305,"Pakkirappa,Shri S.",BJP,Raichur -ST (Karnataka )
306,"Pal ,Shri Jagdambika",INC,Domariyaganj (Uttar Pradesh )
307,"Pal,Shri Raja Ram",INC,Akbarpur (Uttar Pradesh )
308,"Pala,Shri Vincent H.",INC,Shillong -ST (Meghalaya )
309,"Palanimanickam,Shri S.S.",DMK,Thanjavur (Tamil Nadu )
310,"Panabaka,Smt. Lakshmi",INC,Bapatla -SC (Andhra Pradesh )
311,"Panda,Shri Baijayant Jay",BJD,Kendrapara (Odisha )
312,"Panda,Shri Prabodh",CPI,Medinipur (West Bengal )
313,"Pandey,Shri Gorakh Nath",BSP,Bhadohi (Uttar Pradesh )
314,"Pandey,Shri Rakesh",BSP,Ambedkar Nagar (Uttar Pradesh )
315,"Pandey,Dr. Vinay Kumar Vinnu",INC,Shrawasti (Uttar Pradesh )
316,"Pandey,Shri Ravindra Kumar",BJP,Giridih (Jharkhand )
317,"Pandey,Km. Saroj",BJP,Durg (Chhattisgarh )
318,"Pangi,Shri Jayaram",BJD,Koraput -ST (Odisha )
319,"Paranjpe,Shri Anand Prakash",SS,Kalyan (Maharashtra )
320,"Paswan,Shri Kamlesh",BJP,Bansgaon -SC (Uttar Pradesh )
321,"Patasani,Dr. (Prof.) Prasanna Kumar",BJD,Bhubaneswar (Odisha )
322,"Patel,Shri Praful Manoharbhai",NCP,Bhandara-Gondiya (Maharashtra )
323,"Patel,Shri Deoraj Singh",BSP,Rewa (Madhya Pradesh )
324,"Patel,Shri Somabhai Gandalal Koli",INC,Surendranagar (Gujarat )
325,"Patel,Shri Natubhai Gomanbhai",BJP,Dadra and Nagar Haveli -ST (Dadra and Nagar Haveli )
326,"Patel,Shri Kishanbhai Vestabhai",INC,Valsad -ST (Gujarat )
327,"Patel,Shri Dinsha J.",INC,Kheda (Gujarat )
328,"Patel,Shri Lalubhai Babubhai",BJP,Daman and Diu (Daman and Diu )
329,"Patel,Shri Bal Kumar",SP,Mirzapur (Uttar Pradesh )
330,"Patel,Shri R.K. Singh",SP,Banda (Uttar Pradesh )
331,"Patel,Smt. Jayshreeben",BJP,Mahesana (Gujarat )
332,"Patel,Shri Devji Mansingram",BJP,Jalore (Rajasthan )
333,"Pathak,Shri Harin",BJP,Ahmedabad East (Gujarat )
334,"Patil,Shri Pratik Prakashbapu",INC,Sangli (Maharashtra )
335,"Patil ,Dr. Padmasinha Bajirao",NCP,Osmanabad (Maharashtra )
336,"Patil,Shri C. R.",BJP,Navsari (Gujarat )
337,"Patil,Shri Bhaskarrao Bapurao",INC,Nanded (Maharashtra )
338,"Patil,Shri Sanjay Dina",NCP,Mumbai-North-East (Maharashtra )
339,"Patil,Shri A.T. (Nana)",BJP,Jalgaon (Maharashtra )
340,"Patle,Smt. Kamla Devi",BJP,Janjgir-Champa -SC (Chhattisgarh )
341,"Paul,Shri Tapas",AITC,Krishnanagar (West Bengal )
342,"Pawar,Shri Sharad Chandra Govindrao",NCP,Madha (Maharashtra )
343,"Perumal,Shri Viswanathan",INC,Kancheepuram -SC (Tamil Nadu )
344,"Pilot,Shri Sachin",INC,Ajmer (Rajasthan )
345,"Potai,Shri Sohan",BJP,Kanker -ST (Chhattisgarh )
346,"Prabhakar,Shri Ponnam",INC,Karimnagar (Andhra Pradesh )
347,"Pradhan,Shri Nityananda",BJD,Aska (Odisha )
348,"Pradhan,Shri Amarnath",INC,Sambalpur (Odisha )
349,"Prasada,Shri Jitin",INC,Dhaurahra (Uttar Pradesh )
350,"Pratap Narayanrao,Shri Sonawane",BJP,Dhule (Maharashtra )
351,"Punia,Shri P.L.",INC,Barabanki -SC (Uttar Pradesh )
352,"Purandeswari,Smt. Daggubati",INC,Visakhapatnam (Andhra Pradesh )
353,"Purkayastha,Shri Kabindra",BJP,Silchar (Assam )
354,"Putul Kumari,Smt.",Ind.,Banka (Bihar )
355,"Radadiya,Shri Vitthalbhai Hansrajbhai",BJP,Porbandar (Gujarat )
356,"Raghavan,Shri M. K.",INC,Kozhikode (Kerala )
357,"Raghavendra,Shri B. Y.",BJP,Shimoga (Karnataka )
358,"Rai,Shri Prem Das",SDF,Sikkim (Sikkim )
