,Member,Party Name,Constituency
365,"Ramakrishnan,Shri P.R.",Congress,Pollachi (Madras )
366,"Ramam,Shri Uddaraju",CP,Narasapur (Andhra Pradesh )
367,"Ramanathan Chettiar,Shri R.",Congress,Pudukkottai (Madras )
368,"Ramaswamy,Shri S.V.",Congress,Salem (Madras )
369,"Ramaswamy,Shri K.S.",Congress,Gobichettipalayam (Madras )
370,"Ramaswamy,Shri Puli",Congress,Mahbubnagar (Andhra Pradesh )
371,"Ramaul,Shri S.N.",Congress,Mahasu-SC (Himachal Pradesh )
372,"Ramgarib,Shri",Ind.,Basti-SC (Uttar Pradesh )
373,"Rampure,Shri Mahadevappa",Congress,Gulbarga (Mysore )
374,"Rane,Shri Shivram Rango",Congress,Buldana (Bombay )
375,"Ranga,Prof. Nayakulu G.",Congress,Tenali (Andhra Pradesh )
376,"Rao,Shri Devulapalli Venkateswara",CP,Nalgonda (Andhra Pradesh )
377,"Rao,Shri Etikala Madhusudan",Congress,Mahabubabad (Andhra Pradesh )
378,"Rao,Shri Janumpally Rameshwar",Congress,Mahbubnagar (Andhra Pradesh )
379,"Rao,Shri M. Sri Ranga",Congress,Karimnagar (Andhra Pradesh )
380,"Rao,Shri Mandali Venkata Krishna",Congress,Masulipatnam (Andhra Pradesh )
381,"Rao,Shri Mosalikanti Thirumala",Congress,Kakinada (Andhra Pradesh )
382,"Rao,Shri P. Hanmanth",Congress,Medak (Andhra Pradesh )
383,"Rao,Shri R.N.",Congress,Jalna (Bombay )
384,"Rao,Shri T.B. Vittal",CP,Khammam (Andhra Pradesh )
385,"Rao,Shri Rachakonda Jagannath",Congress,Koraput-ST (Odisha )
386,"Raut,Shri Bhola",Congress,Champaran-SC (Bihar )
387,"Reddy,Shri C. Bali",Congress,Markapur (Andhra Pradesh )
388,"Reddy,Shri K.V. Ramakrishna",Congress,Hindupur (Andhra Pradesh )
389,"Reddy,Shri R. Lakshminarasa",Congress,Nellore-SC (Andhra Pradesh )
390,"Reddy,Shri Ronda Narappa",Congress,Ongole (Andhra Pradesh )
391,"Reddy,Shri T. Nagi",CP,Anantapur (Andhra Pradesh )
392,"Reddy,Shri Vutukuru Rami",Congress,Cuddapah (Andhra Pradesh )
393,"Reddy,Shri T.N. Viswanatha",Congress,Rajampet (Andhra Pradesh )
394,"Reddy,Shri K.Chengalaraya",Congress,Kolar-SC (Mysore )
395,"Renuka Ray,Smt.",Congress,Malda (West Bengal )
396,"Roy,Shri Biren",Ind.,Calcutta South West (West Bengal )
397,"Roy,Shri Bishwanath",Congress,Salempur (Uttar Pradesh )
398,"Rup Narain,Shri",Congress,Mirzapur (Uttar Pradesh )
399,"Sadhu Ram,Chaudhary",Congress,Jullundur (Punjab )
400,"Sahaya,Shri Syamnandan",Congress,Muzaffarpur Central (Bihar )
401,"Sahu,Shri Rameshwar",Congress,Darbhanga-SC (Bihar )
402,"Sahu,Shri Bhagabat",Congress,Balasore (Odisha )
403,"Saigal,Sardar Amar Singh",Congress,Janjgir-Dist.Bilashpur (Madhya Pradesh )
404,"Saksena,Shri Shibbanlal",Ind.,Maharajganj (Uttar Pradesh )
405,"Salam,Shri M.K.M. Abdul",Congress,Tiruchirapalli (Madras )
406,"Salunke,Shri Balasaheb Dagaduji",SCF,Khed-SC (Bombay )
407,"Samanta,Shri Satis Chandra",Congress,Tamluk (West Bengal )
408,"Samantsinhar,Dr. Nrusinha Charan",Congress,Bhubaneswar (Odisha )
409,"Sambandam,Shri K.R.",Congress,Nagapattinam-SC (Madras )
410,"Sampath,Shri E.V.K.",DMK,Namakkal-SC (Madras )
411,"Sanganna,Shri Toyaka",Congress,Koraput-ST (Odisha )
412,"Sanghi,Shri Narendra Kumar",Congress,Nagaur (Rajasthan )
413,"Sankarapandian,Shri M.",Congress,Tenkasi-SC (Madras )
414,"Sardar,Shri Bholi",Congress,Saharsa (Bihar )
415,"Sarhadi,Shri Ajit Singh",Congress,Ludhiana (Punjab )
416,"Sarma,Shri Ananta Tripathi",Congress,Chatrapur (Odisha )
417,"Satanarayana,Shri Biddika",Congress,Parvathipuram-ST (Andhra Pradesh )
418,"Satish Chandra,Shri",Congress,Bareilly (Uttar Pradesh )
419,"Satyabhama Devi,Smt.",Congress,Nawada-SC (Bihar )
420,"Scindia,Smt. Vijaya Raje",Congress,Guna (Madhya Pradesh )
421,"Sen,Shri Ashok Kumar",Congress,Calcutta North West (West Bengal )
422,"Sen Gupta,Shri Phani Gopal",Congress,Purnea (Bihar )
423,"Seth,Shri Bishanchander",Hindu Mahasabha,Shahjahanpur (Uttar Pradesh )
424,"Shah,Smt. Jayaben",Congress,Girnar (Bombay )
425,"Shah,Shri Manubhai Mansukhlal",Congress,Madhya Saurashtra (Bombay )
426,"Shah,Lt. Col.(Retd) Maharaja Manabendra",Congress,Tehri Garhwal (Uttar Pradesh )
427,"Shakuntala Devi,Smt.",Congress,Banka (Bihar )
428,"Shankaraiya,Shri M.",Congress,Mysore (Mysore )
429,"Sharma,Shri Radha Charan",Congress,Gwalior (Madhya Pradesh )
430,"Sharma,Shri Harish Chandra",Ind.,Jaipur (Rajasthan )
431,"Sharma,Shri Diwan Chand",Congress,Gurdaspur (Punjab )
432,"Sharma,Pandit Krishan Chandra",Congress,Hapur (Uttar Pradesh )
433,"Shastri,Shri Lal Bahadur",Congress,Allahabad (Uttar Pradesh )
434,"Shastri,Swami Ramanand",Congress,Barabanki-SC (Uttar Pradesh )
435,"Shastri,Pandit Hiralal",Congress,Sawai Madhopur-ST (Rajasthan )
436,"Shastri,Shri Prakash Vir",Ind.,Gurgaon (Punjab )
437,"Shivadin,Shri Drohar",Jan Sangh,Hardoi-SC (Uttar Pradesh )
438,"Shivananjappa,Shri M.K.",Congress,Mandya (Mysore )
439,"Shobha Ram,Shri",Congress,Alwar (Rajasthan )
440,"Shukla,Shri Vidya Charan",Congress,Baloda Bazar-SC (Madhya Pradesh )
441,"Siddananjappa,Shri H.",Congress,Hassan (Mysore )
442,"Siddiah,Shri S.M.",Congress,Mysore (Mysore )
443,"Singh,Shri Kamal Narain",Congress,Shahdol-ST (Madhya Pradesh )
444,"Singh,Shri Babu Nath",Congress,Surguja-ST (Madhya Pradesh )
445,"Singh,Sardar Hukum",Congress,Bhatinda-SC (Punjab )
446,"Singh,Shri Umrao",Congress,Ghosi (Uttar Pradesh )
447,"Singh,Shri Prabhu Narain",Socialist,Chandauli (Uttar Pradesh )
448,"Singh,Shri Radha Mohan",Congress,Ballia (Uttar Pradesh )
449,"Singh,Shri Braj Raj",Socialist,Firozabad-SC (Uttar Pradesh )
450,"Singh,Shri Kalika",Congress,Azamgarh (Uttar Pradesh )
451,"Singh,Capt. H.H. Maharawal Raghunath",Ind.,Barmer (Rajasthan )
452,"Singh,Shri Dinesh Pratap",Congress,Gonda (Uttar Pradesh )
453,"Singh,Shri Har Prasad",Congress,Ghazipur (Uttar Pradesh )
454,"Singh,Chaudhary Badan",Congress,Bisauli (Uttar Pradesh )
455,"Singh,Shri Kamal",Ind.,Buxar (Bihar )
456,"Singh,Shri Lachman",Congress,
457,"Singh,Shri R. P.",Congress,Raebareli (Uttar Pradesh )
458,"Singh,Shri Mahendra Nath",Congress,Maharajganj (Bihar )
459,"Singh,Shri Avadhesh Kumar",Congress,Katihar (Bihar )
460,"Singh,Shri Ramesh Prasad",Congress,Aurangabad (Bihar )
461,"Singh,Shri Digvijay Narain",Janata Party,Pupri (Bihar )
462,"Singh,Dr. Ram Subhag",Congress,Sasaram-SC (Bihar )
463,"Sinha,Shri Anirudha",Congress,Madhubani (Bihar )
464,"Sinha,Shri Banarsi Prasad",Congress,Monghyr (Bihar )
465,"Sinha,Shri Gajendra Prasad",Congress,Palamau-SC (Bihar )
466,"Sinha,Shri Jhulan",Congress,Siwan (Bihar )
467,"Sinha,Shri Kailash Pati",Congress,Nalanda (Bihar )
468,"Sinha,Shri Sarangdhar",Congress,Patna (Bihar )
469,"Sinha,Shri Satya Narayan",Congress,Samastipur (Bihar )
470,"Sinha,Shri Satyendra Narayan",Congress,Aurangabad (Bihar )
471,"Sinha,Smt. Tarkeshwari",Congress,Barh (Bihar )
472,"Sinhasan Singh,Shri",Congress,Gorakhpur (Uttar Pradesh )
473,"Siva,Dr. M.V. Gangadhara",Congress,Chittoor (Andhra Pradesh )
474,"Sivaraj,Shri N.",Ind.,Chingleput-SC (Madras )
475,"Somani,Shri Gajadhar Hajarilal",Congress,Dausa (Rajasthan )
476,"Sonavane,Shri Tayappa Hari",Congress,Sholapur-SC (Bombay )
477,"Sonule,Shri Harihar Rao",SCF,Nanded-SC (Bombay )
478,"Soren,Shri Debi",Jharkhand,Dumka-ST (Bihar )
479,"Subbarayan,Dr. P.",Congress,Tiruchengode (Madras )
480,"Subramanyam,Shri Tekur",Congress,Bellary (Mysore )
481,"Sugandhi,Shri Murigappa Siddappa",Ind.,Bijapur North (Mysore )
482,"Suisa,Shri Rungsung",Congress,Outer Manipur-ST (Manipur )
483,"Sultan,Smt. Maimoona",Congress,Bhopal (Madhya Pradesh )
484,"Sumat Prasad,Shri",Congress,Muzaffarnagar (Uttar Pradesh )
485,"Sunder Lal,Shri",Congress,Saharanpur (Uttar Pradesh )
486,"Supakar,Shri Shraddhakar",GP,Sambalpur (Odisha )
487,"Suraj prasad alias Surya Prasad,Shri",Congress,Gwalior (Madhya Pradesh )
488,"Swami,Shri V.N.",Congress,Chanda (Bombay )
489,"Swamy,Shri N.R.Muni",Congress,Vellore (Madras )
490,"Swaran Singh,Sardar",Congress,Jullundur (Punjab )
491,"Syed Mahmud,Dr.",Congress,Gopalganj (Bihar )
492,"Tahir,Shri Mohammad",Congress,Kishanganj (Bihar )
493,"Tangamani,Shri K.T.K.",CP,Madurai (Madras )
494,"Tantia,Shri Rameshwar",Congress,Sikar (Rajasthan )
495,"Tariq,Shri A.M.",Congress,Srinagar (Jammu and Kashmir )
496,"Tewari,Shri Dwarika Nath",Congress,Cachar-SC (Assam )
497,"Thakore,Shri Motisinh Bahadursinh",MJP,Patan (Bombay )
498,"Thakur,Shri Bangshi",Congress,Tripura East-ST (Tripura )
499,"Thevar,Shri Pasumpon U. Muthuramalinga",Congress,Srivilliputhur (Madras )
500,"Thimmaiah,Shri Dodda",Congress,Kolar-SC (Mysore )
501,"Thomas,Shri A.M.",Congress,Ernakulam (Kerala )
502,"Tirtha,Swami Ramananda-",Congress,Aurangabad (Bombay )
503,"Tiwari,Shri Babulal Surajbhan",Congress,Nimar(Khandwa) (Madhya Pradesh )
504,"Tiwary,Shri Ram Sahai",Congress,Khajuraho (Madhya Pradesh )
505,"Tiwary,Pandit Dwarka Nath",Congress,Kesaria (Bihar )
506,"Tribhuan Narayan Singh,Shri",Congress,Chandauli (Uttar Pradesh )
507,"Tripathi,Shri Vishambhar Dayal",Congress,Unnao (Uttar Pradesh )
508,"Tula Ram,Shri",Congress,Etawah (Uttar Pradesh )
509,"Tyabji,Shri Saif F.B.",Congress,Jalna (Bombay )
510,"Tyagi,Shri Mahavir",Congress,Dehradun (Uttar Pradesh )
511,"Uikey,Shri Mangru Ganu",Congress,Mandla-ST (Madhya Pradesh )
512,"Upadhyay,Pandit Munishwar Datt",Congress,Pratapgarh (Uttar Pradesh )
513,"Upadhyaya,Shri Shiv Datt",Congress,Rewa (Madhya Pradesh )
514,"Vairavan,Shri A. Servai",Congress,Tanjore (Madras )
515,"Vajpayee,Shri Atal Bihari",Jan Sangh,Balrampur (Uttar Pradesh )
516,"Valvi,Shri Laxman Vedu",PSP,West Khandesh-ST (Bombay )
517,"Varma,Shri Ramsingh Bhai",Congress,Nimad (Madhya Pradesh )
518,"Varma,Shri Manikya Lal",Congress,Udaipur (Rajasthan )
519,"Varma,Shri Bipin Bihari",Congress,Champaran (Bihar )
520,"Vedakumari,Kumari Mothey",Congress,Eluru (Andhra Pradesh )
521,"Venkataraman,Shri R.",Congress,Tanjore (Madras )
522,"Venkatasubbaiah,Shri Pendekanti",Congress,Adoni (Andhra Pradesh )
523,"Verma,Shri Ramji",PSP,Deoria (Uttar Pradesh )
524,"Vijaya Ananda,Lt.Col. Dr.",Congress,Visakhapatnam (Andhra Pradesh )
525,"Vijaya Raje,Smt.",Janata Party,Chatra (Bihar )
526,"Vishwanath Prasad,Shri",Congress,Azamgarh Distt West-SC (Uttar Pradesh )
527,"Vyas,Shri Ramesh Chandra",Congress,Bhilwara (Rajasthan )
528,"Vyas,Shri Radhelal Beharilal",Congress,Ujjain-SC (Madhya Pradesh )
529,"Wadiwa,Shri Narayanrao Maniram",Congress,Chhindwara (Madhya Pradesh )
530,"Warior,Shri K.Krishnan",CP,Trichur (Kerala )
531,"Wasnik,Shri Balkrishna Ramchandra",Congress,Bhandara-SC (Bombay )
532,"Wilson,Shri John N.",Congress,Mirzapur (Uttar Pradesh )
533,"Wodeyar,Shri K.G.",Congress,Shimoga (Mysore )
534,"Yadav,Shri Ramrao Narayanrao",Congress,Parbhani (Bombay )
535,"Yadav,Shri Ram Sewak",Socialist,Barabanki-SC (Uttar Pradesh )
536,"Yajnik,Shri Indulal Kanaiyalal",MJP,Ahmedabad-SC (Bombay )
