,Member,Party Name,Constituency
358,"Ramakrishna,Shri Y.",Congress(I),Kolar-SC (Karnataka )
359,"Ramamurthy,Shri Vazhappady Koothappadayachi",Congress(I),Krishnagiri (Tamil Nadu )
360,"Rambabu,Shri A. Govindarajalu Subbaraman",Congress(I),Madurai (Tamil Nadu )
361,"Rameshwar Prasad,Shri",IPF,Arrah (Bihar )
362,"Rana,Shri Kashi Ram",BJP,Surat (Gujarat )
363,"Ranga,Prof. Nayakulu G.",Congress(I),Guntur (Andhra Pradesh )
364,"Rao,Shri J. Vengala",Congress(I),Khammam (Andhra Pradesh )
365,"Rao,Shri Juvvadi Chokka",Congress(I),Karimnagar (Andhra Pradesh )
366,"Rao,Shri Chakilam C. Srinivas",Congress(I),Nalgonda (Andhra Pradesh )
367,"Rao,Shri Kemburi Ramamohan",TDP,Bobbili (Andhra Pradesh )
368,"Rao,Dr. Kavuri Samba Siva",Congress(I),Machilipatnam (Andhra Pradesh )
369,"Rao,Shri P.V. Narasimha",Congress(I),Ramtek (Maharashtra )
370,"Rao,Shri R. Gundu",Congress(I),Bangalore South (Karnataka )
371,"Rao,Shri V. Krishna",Congress(I),Chikballapur (Karnataka )
372,"Rao Birendra Singh,Shri",JD,Mahendragarh (Haryana )
373,"Rathod,Shri Uttam B.",Congress(I),Hingoli (Maharashtra )
374,"Rathor,Dr. Bhagwan Dass",JD,Khurja-SC (Uttar Pradesh )
375,"Rathwa,Shri Naranbhai J.",JD,Chhota Udaipur-ST (Gujarat )
376,"Rawat,Prof. Rasa Singh",BJP,Ajmer (Rajasthan )
377,"Rawat,Shri Harish",Congress(I),Almora (Uttar Pradesh )
378,"Ray,Dr. Sudhir",CPI(M),Burdwan (West Bengal )
379,"Ray,Shri Rabi",JD,Kendrapara (Odisha )
380,"Raychaudhuri,Prof. Sudarsan",CPI(M),Serampore (West Bengal )
381,"Reddy,Shri Surendra",Congress(I),Warangal (Andhra Pradesh )
382,"Reddy,Shri Mekapati Rajamohan",Congress(I),Ongole (Andhra Pradesh )
383,"Reddy,Shri Kotla Vijaya Bhaskara",Congress(I),Kurnool (Andhra Pradesh )
384,"Reddy,Shri Anantha Venkata",Congress(I),Anantapur (Andhra Pradesh )
385,"Reddy,Dr. B.N.",Congress(I),Miryalguda (Andhra Pradesh )
386,"Reddy,Shri Bojja Venkata",Congress(I),Nandyal (Andhra Pradesh )
387,"Reddy,Shri Kasu Venkata Krishna",Congress(I),Narasaraopet (Andhra Pradesh )
388,"Reddy,Shri M. Baga",Congress(I),Medak (Andhra Pradesh )
389,"Reddy,Shri M. Gnanendra",Congress(I),Chittoor (Andhra Pradesh )
390,"Reddy,Shri P. Narsa",Congress(I),Adilabad (Andhra Pradesh )
391,"Reddy,Dr. Y.S. Raja Sekara",Congress(I),Cuddapah (Andhra Pradesh )
392,"Routray,Shri Nilamani",JD,Puri (Odisha )
393,"Roy,Shri A.K.",MC,Dhanbad (Bihar )
394,"Roy,Shri Haradhan",CPI(M),Asansol (West Bengal )
395,"Roy Pradhan,Shri Amar",AIFB,Cooch Behar-SC (West Bengal )
396,"Sadul,Shri Dharmanna Mondayya",Congress(I),Solapur (Maharashtra )
397,"Sahai,Shri Subodh Kant",JD,Ranchi (Bihar )
398,"Sai,Shri Nand Kumar",BJP,Raigarh-ST (Madhya Pradesh )
399,"Sai,Shri Larang",BJP,Surguja-ST (Madhya Pradesh )
400,"Saini,Shri Gurdial Singh",JD,Kurukshetra (Haryana )
401,"Sait,Shri Ebrahim Sulaiman",ML,Manjeri (Kerala )
402,"Sanyal,Shri Manik",CPI(M),Jalpaiguri (West Bengal )
403,"Saran,Shri Daulat Ram",JD,Churu (Rajasthan )
404,"Saroj,Shri Sarju Prasad",JD,Mohanlalganj-SC (Uttar Pradesh )
405,"Sarwar Hussain,Shri",JD,Bulandshahar (Uttar Pradesh )
406,"Sathe Purushottam,Shri Vasant",Congress(I),Wardha (Maharashtra )
407,"Satrucharla,Shri Vijayarama Raju",Congress(I),Parvathipuram-ST (Andhra Pradesh )
408,"Save,Shri Moreshwar",Ind.,Aurangabad (Maharashtra )
409,"Sayeed,Shri P.M.",Congress(I),Lakshadweep-ST (Lakshadweep )
410,"Sayeed,Shri Mufti Mohammed",JD,Muzaffarnagar (Uttar Pradesh )
411,"Scindia,Shri Madhavrao",Congress(I),Gwalior (Madhya Pradesh )
412,"Scindia,Smt. Vijaya Raje",BJP,Guna (Madhya Pradesh )
413,"Sekhar,Shri M.G.",AIADMK,Dharmapuri (Tamil Nadu )
414,"Selvaraj,Shri Muniyan",CPI,Nagapattinam-SC (Tamil Nadu )
415,"Sema,Shri Shikiho",Congress(I),Nagaland (Nagaland )
416,"Shah,Shri Babubhai",BJP,Kutch (Gujarat )
417,"Shah,Shri Jayanti Lal",JD,Banaskantha (Gujarat )
418,"Shakeelur Rehman,Dr.",JD,Darbhanga (Bihar )
419,"Shakya,Shri Ram Singh",JD,Etawah (Uttar Pradesh )
420,"Shakya,Shri Mahadeepak Singh",BJP,Etah (Uttar Pradesh )
421,"Shankaranand,Shri B.",Congress(I),Chikkodi-SC (Karnataka )
422,"Shanmugam,Shri Panchanatham",Congress(I),Pondicherry (Pondicherry )
423,"Sharma,Shri Chiranji Lal",Congress(I),Karnal (Haryana )
424,"Sharma,Shri Dharam Pal",Congress(I),Udhampur (Jammu and Kashmir )
425,"Shastri,Shri Kapil Dev",JD,Sonepat (Haryana )
426,"Shastri,Shri Anil Kumar",JD,Varanasi (Uttar Pradesh )
427,"Shastri,Shri Yamuna Prasad",JD,Rewa (Madhya Pradesh )
428,"Shekhda,Shri Govindbhai K.",JD,Junagadh (Gujarat )
429,"Shingada,Shri Damodar Barku",Congress(I),Dahanu-ST (Maharashtra )
430,"Shiwankar,Shri Maha Deo Rao",BJP,Chimur (Maharashtra )
431,"Shrivastava,Prof. (Dr.) Shailendra Nath",BJP,Patna (Bihar )
432,"Shukla,Shri Vidya Charan",JD,Mahasamund (Madhya Pradesh )
433,"Sidnal,Shri Shanmukhappa Basappa",Congress(I),Belgaum (Karnataka )
434,"Silvera,Dr. C.",Congress(I),Mizoram-ST (Mizoram )
435,"Singaravadivel,Shri Sivanandam",Congress(I),Thanjavur (Tamil Nadu )
436,"Singh,Shri Jaswant",BJP,Jodhpur (Rajasthan )
437,"Singh,Shri Jagannath",BJP,Sidhi-ST (Madhya Pradesh )
438,"Singh,Shri Lokendra",BJP,Damoh (Madhya Pradesh )
439,"Singh,Prof. N. Tombi",Congress(I),Inner Manipur (Manipur )
440,"Singh,Shri Sukhendra",BJP,Satna (Madhya Pradesh )
441,"Singh,Shri Har Govind",JD,Amroha (Uttar Pradesh )
442,"Singh,Shri Uday Pratap",JD,Mainpuri (Uttar Pradesh )
443,"Singh,Shri Ajit",JD,Baghpat (Uttar Pradesh )
444,"Singh,Shri Lalit Vijoy",JD,Begusarai (Bihar )
445,"Singh,Shri Ram Naresh",JD,Aurangabad (Bihar )
446,"Singh,Shri Tej Narayan",CPI,Buxar (Bihar )
447,"Singh,Shri Ram Prasad",JD,Bikramganj (Bihar )
448,"Singh,Shri Radha Mohan",BJP,Motihari (Bihar )
449,"Singh,Shri Surya Narayan",CPI,Balia (Bihar )
450,"Singh,Shri Ram Bahadur",JD,Maharajganj (Bihar )
451,"Singh,Shri Ramashray Prasad",CPI,Jahanabad (Bihar )
452,"Singh,Shri Hari Kishore",JD,Sheohar (Bihar )
453,"Singh,Shri Ramdas",BJP,Giridih (Bihar )
454,"Singh,Shri Maheshwar",BJP,Mandi (Himachal Pradesh )
455,"Singh,Shri Vishvendra",JD,Bharatpur (Rajasthan )
456,"Singh,Shri Dharam Gaj",Congress(I),Shahabad (Uttar Pradesh )
457,"Singh,Shri Vishwanath Pratap",JD,Fatehpur (Uttar Pradesh )
458,"Singh Deo,Shri Ananta Narayan",JD,Aska (Odisha )
459,"Sinha,Smt. Usha",JD,Vaishali (Bihar )
460,"Sodi,Shri Manku Ram",Congress(I),Bastar-ST (Madhya Pradesh )
461,"Solanki,Shri Suraj Bhanu",Congress(I),Dhar-ST (Madhya Pradesh )
462,"Sonkar,Shri Kalpnath",JD,Basti-SC (Uttar Pradesh )
463,"Soren,Shri Shibu",JMM,Dumka-ST (Bihar )
464,"Soz,Prof. Saifuddin",J&KNC,Baramullah (Jammu and Kashmir )
465,"Sreenivaasan,Shri C.",AIADMK,Dindigul (Tamil Nadu )
466,"Srikantaiah,Shri H.C.",Congress(I),Hassan (Karnataka )
467,"Subedar Prasad,Shri",BJP,Robertsganj-SC (Uttar Pradesh )
468,"Subhashini Ali,Smt.",CPI(M),Kanpur (Uttar Pradesh )
469,"Sucha Singh,Baba",SAD(M),Bhatinda-SC (Punjab )
470,"Sukhbuns Kaur,Smt.",Congress(I),Gurdaspur (Punjab )
471,"Sultanpuri,Shri Krishan Datt",Congress(I),Shimla-SC (Himachal Pradesh )
472,"Suman,Shri Ramji Lal",JD,Firozabad-SC (Uttar Pradesh )
473,"Sumbrui,Shri Bagun",Congress(I),Singhbhum-ST (Bihar )
474,"Sumitra Mahajan (Tai),",BJP,Indore (Madhya Pradesh )
475,"Sundararaj,Shri N.",Congress(I),Pudukkottai (Tamil Nadu )
476,"Sur,Shri Manoranjan",CPI,Basirhat (West Bengal )
477,"Suryawanshi,Shri Narsing Hulla",Congress(I),Bidar-SC (Karnataka )
478,"Sushree, Uma Bharati",BJP,Khajuraho (Madhya Pradesh )
479,"Tandel,Shri Devji Bhai J.",Ind.,Daman and Diu (Daman and Diu )
480,"Tarif Singh,Shri",JD,Outer Delhi-SC (NCT of Delhi )
481,"Tarwala,Shri Amrat Lal",BJP,Khandwa (Madhya Pradesh )
482,"Taslim Uddin,Shri",JD,Purnea (Bihar )
483,"Thakore,Shri Gabhaji Mangaji",BJP,Kapadvanj (Gujarat )
484,"Thambi Durai,Dr. M.",AIADMK,Karur (Tamil Nadu )
485,"Thapa,Shri Nandu",SSP,Sikkim (Sikkim )
486,"Thomas,Shri P.C.",KC(M),Muvattupuzha (Kerala )
487,"Thomas,Prof. Kuruppassery Varkey",Congress(I),Ernakulam (Kerala )
488,"Thorat,Shri Sandipan Bhagwan",Congress(I),Pandharpur-SC (Maharashtra )
489,"Thungon,Shri Prem Khandu",Congress(I),Arunachal West (Arunachal Pradesh )
490,"Tirkey,Shri Piyus",RSP,Alipurduar-ST (West Bengal )
491,"Tiwari,Shri Janardan",BJP,Siwan (Bihar )
492,"Tiwari,Shri Brij Bhushan",JD,Domariaganj (Uttar Pradesh )
493,"Topdar,Shri Tarit Baran",CPI(M),Barrackpore (West Bengal )
494,"Tyagi,Shri K.C.",JD,Hapur (Uttar Pradesh )
495,"Umbrey,Shri Laeta",Congress(I),Arunachal East (Arunachal Pradesh )
496,"Unnikrishnan,Shri K.P.",Congress(S),Badagara (Kerala )
497,"Vaghela,Shri Shankersinh",BJP,Gandhinagar (Gujarat )
498,"Vakkom Purushothaman,Shri",Congress(I),Alleppey (Kerala )
499,"Vardhan,Shri Harsh",JD,Maharajganj (Uttar Pradesh )
500,"Varma,Shri Ratilal Kalidas",BJP,Dhandhuka-SC (Gujarat )
501,"Varma,Shri Dharmesh Prasad",JD,Bettiah (Bihar )
502,"Varma,Dr. Sushil Chandra",BJP,Bhopal (Madhya Pradesh )
503,"Varma,Shri B. Raja Ravi",AIADMK,Pollachi-SC (Tamil Nadu )
504,"Vekaria,Shri Shivlal",BJP,Rajkot (Gujarat )
505,"Venkatesan,Shri P.R.S.",Congress(I),Cuddalore (Tamil Nadu )
506,"Venkatswamy,Shri G.",Congress(I),Peddapalli-SC (Andhra Pradesh )
507,"Verma,Shri Sheo Sharan",JD,Machhlishahr (Uttar Pradesh )
508,"Verma,Smt. Usha",Congress(I),Kheri (Uttar Pradesh )
509,"Verma,Shri Upendra Nath",JD,Chatra (Bihar )
510,"Verma,Shri Rati Lal Prasad",BJP,Kodarma (Bihar )
511,"Verma,Shri Phool Chand",BJP,Shajapur-SC (Madhya Pradesh )
512,"Wadiyar,Shri Srikanta Datta Narasimharaja",Congress(I),Mysore (Karnataka )
513,"Yadav,Shri Baleshwar",JD,Padrauna (Uttar Pradesh )
514,"Yadav,Shri Kailash Nath Singh",JD,Chandauli (Uttar Pradesh )
515,"Yadav,Shri Ram Krishna",BSP,Azamgarh (Uttar Pradesh )
516,"Yadav,Shri Satyapal Singh",JD,Shahjahanpur (Uttar Pradesh )
517,"Yadav,Prof.(Dr.) Sripal Singh",JD,Sambhal (Uttar Pradesh )
518,"Yadav,Shri Ram Sharan",JD,Khagaria (Bihar )
519,"Yadav,Prof. Ramendra Kumar`Ravi`",JD,Madhepura (Bihar )
520,"Yadav,Shri Surya Narayan",JD,Saharsa (Bihar )
521,"Yadav,Shri Hukmdev Narayan",JD,Sitamarhi (Bihar )
522,"Yadav,Shri Sharad",JD,Budaun (Uttar Pradesh )
523,"Yadav,Shri Chunchun Prasad",JD,Bhagalpur (Bihar )
524,"Yadav,Shri Janardan",BJP,Godda (Bihar )
525,"Yadav,Shri Devendra Prasad",JD,Jhanjharpur (Bihar )
526,"Yadav,Shri Mitrasen",CPI,Faizabad (Uttar Pradesh )
527,"Yadav,Shri Chhotey Singh",JD,Kannauj (Uttar Pradesh )
528,"Yadava,Shri Ramjilal",JD,Alwar (Rajasthan )
529,"Yadvendra,Shri Dutt",BJP,Jaunpur (Uttar Pradesh )
530,"Yazdani,Dr. Golam",Congress(I),Raiganj (West Bengal )
531,"Yellaiah,Shri Nandi",Congress(I),Siddipet-SC (Andhra Pradesh )
532,"Yuvraj,Shri",JD,Katihar (Bihar )
533,"Zainal ,Shri Abedin",CPI(M),Jangipur (West Bengal )
